FID	IID	U1	U2	U3	U4	U5	U6	U7	U8	U9	U10
Y045	NA19201	-0.04163167	0.006961579	0.03850824	0.008072339	-0.007764568	0.01247532	-0.001398155	-0.008894924	0.01322946	-0.02115136
Y074	NA19144	-0.04128828	0.008283966	0.03389336	0.006901142	-0.005564936	0.01276237	0.003153782	-0.003179458	-0.001166152	-0.00353789
Y112	NA19193	-0.03974056	0.008396869	0.03141899	0.006009019	-0.01472535	0.01225262	0.009545572	-0.01520318	0.009462115	-0.0258805
Y005	NA18503	-0.04105474	0.007435801	0.04144875	0.003238171	-0.0111921	0.009207568	0.008580781	-0.01236185	0.007076672	-0.02866163
Y005	NA18504	-0.04085577	0.008203012	0.03604555	0.006191179	-0.004780467	0.005662493	0.006693855	-0.009889602	0.007291366	-0.02386339
Y048	NA19203	-0.0391619	0.008526686	0.03334641	0.009569903	-0.008352521	0.005410067	0.007899214	0.0002608696	0.002593786	-0.01869004
Y074	NA19143	-0.04107963	0.00740635	0.03034438	0.00475016	-0.004575394	0.009072144	-0.006899912	-0.005036879	0.003289312	-0.01175973
Y017	NA18871	-0.04095414	0.008429772	0.0358182	0.01030535	-0.009252898	0.01097914	-0.003946435	-0.01200416	0.02167722	-0.01936362
Y017	NA18870	-0.04153482	0.007547696	0.03596022	0.006752626	-0.005835706	0.00699192	-0.001315957	-0.01280353	0.01946094	-0.009280827
Y045	NA19200	-0.04038222	0.009372464	0.03634431	0.008113101	-0.006728519	0.01941324	0.002980777	-0.009285637	0.01167171	-0.02661159
Y013	NA18517	-0.04143804	0.007038073	0.0330878	0.008616699	-0.009436105	0.0005179577	-0.003156004	0.004203361	0.01366655	-0.003852226
Y058	NA19221	-0.04028685	0.008281232	0.04085244	0.007506601	-0.01115782	0.0129116	0.009408274	-0.001156248	0.01041205	-0.0186124
Y024	NA18863	-0.04145225	0.009566129	0.03582378	0.007425366	-0.01246069	0.002058642	0.01623627	-0.01011756	0.0112041	-0.0318135
Y023	NA18855	-0.04162548	0.007825955	0.03063262	0.009321515	-0.00848761	-0.001750259	-0.0008939316	-0.0003169644	-0.001389627	-0.007428596
Y050	NA19209	-0.04153729	0.007682102	0.03392023	0.008051599	-0.006216694	0.008537593	0.01204448	-0.01117562	0.01460658	-0.01714538
Y056	NA19160	-0.04190445	0.006697095	0.03736526	0.008561395	-0.004645834	-0.0006680081	0.0001072838	-0.009415582	0.005168423	-0.01924731
Y072	NA19152	-0.04080878	0.008048181	0.03352929	0.01292824	-0.009315865	0.01137613	0.01102728	-0.01028126	0.009173036	-0.02209777
Y042	NA19102	-0.04133509	0.008097533	0.03660594	0.006540685	-0.006636689	0.01408604	-0.005090806	-0.01125543	0.007925371	-0.01505543
Y047	NA19172	-0.04102749	0.008651047	0.03322111	0.01216562	-0.01083489	0.01216347	0.004448272	-0.01171226	0.003224514	-0.02369673
Y018	NA18854	-0.04058568	0.00791494	0.03442842	0.00461391	-0.01028643	0.008627326	0.006103647	-0.01198093	0.0115849	-0.02362866
Y013	NA18515	-0.04217598	0.007236268	0.03700001	0.009571751	-0.009019705	-0.005922997	-0.002999994	0.003673916	0.02553394	-0.008121736
Y117	NA19238	-0.04012115	0.007571491	0.03376221	0.007465213	-0.007163846	0.0234894	0.00459942	-0.02706941	-0.008803858	-0.03346718
Y071	NA19142	-0.04110768	0.008423409	0.03665688	0.01014994	-0.01257568	0.008928114	-0.003049431	-0.01127565	0.01761793	-0.03115311
Y028	NA18913	-0.03988076	0.008490614	0.03250576	0.007891682	-0.005598868	0.02480056	0.002089409	-0.02879558	-0.008394802	-0.03571019
Y043	NA19139	-0.04205658	0.008741922	0.04490436	0.01218679	-0.007843613	0.002059413	0.005735138	-0.005638215	0.02161967	-0.03526036
Y028	NA18912	-0.04122716	0.008950734	0.03631605	0.005665453	-0.01010921	0.01973428	0.001078643	-0.01366379	0.005604853	-0.01465172
Y058	NA19222	-0.03991604	0.008896546	0.03502	0.008345293	-0.008719699	0.013631	0.01281342	0.002505076	0.005124197	-0.01377551
Y009	NA18508	-0.0411418	0.007415183	0.03485496	0.006463376	-0.005505792	0.002632648	-0.002067969	-0.007407805	0.007211002	-0.01988585
Y077	NA19129	-0.04064021	0.00696496	0.03546945	0.005996202	-0.01249173	0.002724397	0.005743265	-0.01259424	0.01147638	-0.02538388
Y112	NA19194	-0.04096487	0.008103002	0.03314977	0.007341303	-0.01541945	0.01053499	0.008028289	-0.02021621	0.009100426	-0.02959434
Y072	NA19154	-0.04211472	0.007441945	0.03737882	0.008542535	-0.007855677	0.01127803	0.003196592	-0.01068689	0.01654245	-0.02699214
Y043	NA19138	-0.04061024	0.007483949	0.03748356	0.009806198	-0.006884636	0.005954305	0.007633206	0.003549615	0.01878824	-0.02891201
Y018	NA18852	-0.03910366	0.007077506	0.03212907	0.005915253	-0.006389644	0.007205303	0.01151576	-0.01222363	0.01338093	-0.01300236
Y060	NA19120	-0.04100908	0.008107531	0.03902383	0.006558132	-0.01271101	0.01203233	-0.01611992	-0.02398416	0.005128064	-0.02201437
Y050	NA19210	-0.04116933	0.007016907	0.03742381	0.01046228	-0.006248555	0.0009384857	0.00226807	-0.011235	0.004895221	-0.02272623
Y048	NA19204	-0.03973323	0.007843145	0.03439202	0.006534207	-0.003874563	0.003114991	0.01050042	-0.007457577	0.01247895	-0.01463184
Y009	NA18507	-0.04066995	0.007933755	0.03499842	0.005901004	-0.006436804	0.002860931	0.005823213	-0.00647888	0.004740719	-0.02408057
Y056	NA19159	-0.04132639	0.008274215	0.03272657	0.01296592	-0.007941767	0.01259735	0.008128868	-0.01520922	-0.003063082	-0.01205785
Y050	NA19211	-0.04217287	0.007734182	0.03865954	0.01024519	-0.007952227	0.005838856	0.009700429	-0.01541935	0.008267712	-0.02731589
Y013	NA18516	-0.04228618	0.006744514	0.03452245	0.008319218	-0.006764524	-0.004714251	0.007652764	-0.006495172	0.02137033	-0.01426354
Y024	NA18862	-0.0406323	0.008924498	0.03204273	0.004797253	-0.01458674	0.008932073	0.01317949	-0.01175744	0.008160994	-0.01885636
Y042	NA19101	-0.04063509	0.008434423	0.04079946	0.009574516	-0.01301925	0.01692985	-0.0002006191	-0.002794212	0.004157207	-0.02216773
Y017	NA18872	-0.03998319	0.007974478	0.04053926	0.009037919	-0.007382052	0.01180988	-0.001169806	-0.02007492	0.02802774	-0.01427777
Y112	NA19192	-0.04084502	0.008745084	0.03525959	0.006913857	-0.00816713	0.007621896	0.006473203	-0.01155863	0.001794726	-0.02197382
Y012	NA18858	-0.04069032	0.008400978	0.03636292	0.008554516	-0.007074606	0.004514418	0.0006016751	-0.008517126	0.01905959	-0.01134311
Y071	NA19141	-0.04097508	0.008760104	0.0337253	0.01062215	-0.009235073	0.004163504	-0.003264927	-0.01116362	0.01434521	-0.02398794
Y040	NA19093	-0.04006056	0.007766346	0.03777901	0.00932502	-0.007051957	0.01695979	-0.01256429	-0.01930385	0.009561474	-0.01077936
Y101	NA19132	-0.04154361	0.008457546	0.0400794	0.007519993	-0.01160485	-0.009095697	0.009558165	-0.009733629	0.01810093	-0.02550049
Y051	NA19206	-0.04110105	0.007436058	0.03516517	0.004839608	-0.01014059	0.01910752	0.01194049	-0.007710198	0.0001262953	-0.0184507
Y009	NA18506	-0.04093327	0.007449706	0.03584625	0.006292506	-0.004458203	0.00277874	0.000786941	-0.00413794	0.008685182	-0.02199965
Y105	NA19098	-0.03926911	0.007657567	0.03319755	0.01027524	-0.008906718	0.005824431	-0.009045955	0.004815688	0.00711741	-0.005294004
Y101	NA19130	-0.04096823	0.009440853	0.03778803	0.008356564	-0.01253769	-0.0005129758	0.01068324	-0.01437913	0.02065238	-0.02432878
Y077	NA19128	-0.03973879	0.007205759	0.03054782	0.005179529	-0.009052628	0.002788877	0.004018129	-0.006901433	0.01051793	-0.0140465
Y101	NA19131	-0.04080961	0.008079323	0.03446531	0.004598513	-0.008723733	-0.00338612	0.002546589	-0.006872474	0.01294779	-0.01872529
Y051	NA19208	-0.04161649	0.008277166	0.03767694	0.003064354	-0.008975108	0.02082507	0.01054365	-0.004421814	0.003444666	-0.02368685
Y060	NA19116	-0.04144194	0.008226011	0.03485943	0.006922456	-0.01209702	0.008512188	-0.01011725	-0.01361244	0.004539254	-0.01037537
Y028	NA18914	-0.04021291	0.008788423	0.03481477	0.006250679	-0.009858263	0.02991548	0.003357875	-0.02612698	-0.003304346	-0.03440076
Y077	NA19127	-0.04130361	0.008103884	0.03536027	0.006778392	-0.008031948	-0.001095328	0.002126772	-0.008767777	0.01029716	-0.02731755
Y040	NA19094	-0.04060222	0.008168563	0.03410965	0.007796672	-0.009388233	0.01573406	-0.01237398	-0.006820479	0.005543075	-0.01148581
Y056	NA19161	-0.04143981	0.008385522	0.03880274	0.01194686	-0.006910633	0.001727826	0.004064888	-0.01579638	-0.002119921	-0.01970224
Y018	NA18853	-0.04066738	0.007763445	0.03264172	0.004257001	-0.01096428	0.009588116	0.002754989	-0.005180398	0.01691547	-0.02297679
Y047	NA19173	-0.04141521	0.007616783	0.03518064	0.01118467	-0.01047905	0.01212654	0.004877309	-0.01341242	0.01047352	-0.02609825
Y047	NA19171	-0.04007886	0.006778925	0.03160947	0.009603765	-0.009850939	0.007423164	0.00490759	-0.009301168	0.01485738	-0.01569695
Y071	NA19140	-0.04106893	0.008262989	0.03503331	0.009607522	-0.01267345	0.008397847	-0.0001963325	-0.004370098	0.01933341	-0.03050516
Y012	NA18859	-0.04144792	0.008370221	0.03631858	0.006309059	-0.00580225	0.005750533	0.001561092	-0.0192345	0.005958827	-0.001260623
Y060	NA19119	-0.04146599	0.007388846	0.03484305	0.006785004	-0.01026517	0.003930939	-0.008232224	-0.02253677	0.009813883	-0.02270953
Y012	NA18860	-0.04117933	0.008810377	0.03877384	0.005121386	-0.01009762	0.008783808	0.004915298	-0.0179562	0.01346942	-0.01252242
Y051	NA19207	-0.04135032	0.008413039	0.03323645	0.006117575	-0.006572841	0.01604639	0.00804539	-0.001361837	0.01166356	-0.02324922
Y042	NA19103	-0.04185499	0.008459103	0.04314073	0.00908911	-0.009675376	0.01892558	-0.00112522	-0.01105406	0.009466125	-0.03048427
Y105	NA19099	-0.04024136	0.007421233	0.03195476	0.008777205	-0.008179203	0.00739995	0.002557529	-0.01421984	-0.005873665	-0.007954428
